Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,6.2530," $35,319.32 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,6.3397," $36,532.66 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,6.4274," $36,671.10 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,6.5103," $39,272.41 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,6.5953," $38,790.99 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,6.6781," $40,338.98 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,6.7620," $40,264.46 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,6.8511," $38,447.46 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,6.9409," $38,654.30 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,7.0255," $41,532.46 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,7.1061," $44,092.75 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,7.1849," $45,548.09 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,7.2623," $46,916.53 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,7.3371," $49,073.79 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,7.4102," $50,687.12 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,7.4832," $51,253.00 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,7.5562," $51,726.13 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,7.5562," $52,440.27 "
