Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/10/2019,"3,037.56", $500.00 , $500.00 ,0.1646,28.0667," $85,254.41 "
01/11/2019,"3,140.98", $500.00 , $500.00 ,0.1592,28.2259," $88,657.08 "
01/12/2019,"3,230.78", $500.00 , $500.00 ,0.1548,28.3807," $91,691.76 "
01/01/2020,"3,225.52", $500.00 , $500.00 ,0.1550,28.5357," $92,042.48 "
01/02/2020,"2,954.22", $500.00 , $500.00 ,0.1692,28.7050," $84,800.75 "
01/03/2020,"2,584.59", $500.00 , $500.00 ,0.1935,28.8984," $74,690.53 "
01/04/2020,"2,912.43", $500.00 , $500.00 ,0.1717,29.0701," $84,664.59 "
01/05/2020,"3,044.31", $500.00 , $500.00 ,0.1642,29.2343," $88,998.35 "
01/06/2020,"3,100.29", $500.00 , $500.00 ,0.1613,29.3956," $91,134.89 "
01/07/2020,"3,271.12", $500.00 , $500.00 ,0.1529,29.5485," $96,656.54 "
01/08/2020,"3,500.31", $500.00 , $500.00 ,0.1428,29.6913," $103,928.75 "
01/09/2020,"3,363.00", $500.00 , $500.00 ,0.1487,29.8400," $100,351.84 "
01/10/2020,"3,269.96", $500.00 , $500.00 ,0.1529,29.9929," $98,075.53 "
01/11/2020,"3,621.63", $500.00 , $500.00 ,0.1381,30.1309," $109,123.12 "
01/12/2020,"3,756.07", $500.00 , $500.00 ,0.1331,30.2641," $113,673.93 "
01/01/2021,"3,714.24", $500.00 , $351.25 ,0.0946,30.3586," $112,759.23 "
01/02/2021,"3,811.15", $500.00 , $469.05 ,0.1231,30.4817," $116,170.34 "
01/03/2021,"3,972.89", $500.00 , $500.00 ,0.1259,30.6076," $121,600.45 "
01/04/2021,"4,181.17", $500.00 , $500.00 ,0.1196,30.7271," $128,475.39 "
01/05/2021,"4,204.11", $500.00 , $500.00 ,0.1189,30.8461," $129,680.27 "
01/06/2021,"4,297.50", $500.00 , $500.00 ,0.1163,30.9624," $133,060.98 "
01/07/2021,"4,395.26", $500.00 , $500.00 ,0.1138,31.0762," $136,587.87 "
01/08/2021,"4,522.68", $500.00 , $500.00 ,0.1106,31.1867," $141,047.59 "
01/09/2021,"4,307.54", $500.00 , $500.00 ,0.1161,31.3028," $134,838.08 "
01/10/2021,"4,605.38", $500.00 , $500.00 ,0.1086,31.4114," $144,661.31 "
01/11/2021,"4,567.00", $500.00 , $500.00 ,0.1095,31.5209," $143,955.74 "
01/12/2021,"4,766.18", $500.00 , $500.00 ,0.1049,31.6258," $150,734.06 "
01/01/2022,"4,515.55", $500.00 , $500.00 ,0.1107,31.7365," $143,307.70 "
01/02/2022,"4,373.94", $500.00 , $500.00 ,0.1143,31.8508," $139,313.50 "
01/03/2022,"4,530.41", $500.00 , $500.00 ,0.1104,31.9612," $144,797.19 "
01/04/2022,"4,131.93", $500.00 , $500.00 ,0.1210,32.0822," $132,561.30 "
01/05/2022,"4,132.15", $500.00 , $500.00 ,0.1210,32.2032," $133,068.36 "
01/06/2022,"3,785.38", $500.00 , $500.00 ,0.1321,32.3353," $122,401.27 "
01/07/2022,"4,130.29", $500.00 , $500.00 ,0.1211,32.4563," $134,054.02 "
01/08/2022,"3,955.00", $500.00 , $500.00 ,0.1264,32.5827," $128,864.75 "
01/09/2022,"3,585.62", $500.00 , $500.00 ,0.1394,32.7222," $117,329.34 "
01/10/2022,"3,871.98", $500.00 , $500.00 ,0.1291,32.8513," $127,199.67 "
01/11/2022,"4,080.11", $500.00 , $500.00 ,0.1225,32.9739," $134,537.01 "
01/12/2022,"3,839.50", $500.00 , $500.00 ,0.1302,33.1041," $127,103.17 "
01/01/2023,"4,076.60", $500.00 , $500.00 ,0.1227,33.2267," $135,452.15 "
01/02/2023,"3,970.15", $500.00 , $500.00 ,0.1259,33.3527," $132,415.16 "
01/03/2023,"4,109.31", $500.00 , $500.00 ,0.1217,33.4744," $137,556.52 "
01/04/2023,"4,169.48", $500.00 , $500.00 ,0.1199,33.5943," $140,070.68 "
01/05/2023,"4,179.83", $500.00 , $500.00 ,0.1196,33.7139," $140,918.38 "
01/06/2023,"4,450.38", $500.00 , $500.00 ,0.1123,33.8263," $150,539.67 "
01/07/2023,"4,588.96", $500.00 , $500.00 ,0.1090,33.9352," $155,727.31 "
01/08/2023,"4,507.66", $500.00 , $500.00 ,0.1109,34.0461," $153,468.38 "
01/09/2023,"4,288.05", $500.00 , $500.00 ,0.1166,34.1627," $146,491.51 "
01/10/2023,"4,193.80", $500.00 , $500.00 ,0.1192,34.2820," $143,771.67 "
01/11/2023,"4,567.80", $500.00 , $500.00 ,0.1095,34.3914," $157,093.13 "
01/12/2023,"4,769.83", $500.00 , $500.00 ,0.1048,34.4962," $164,541.22 "
01/01/2024,"4,845.65", $500.00 , $500.00 ,0.1032,34.5994," $167,656.73 "
01/02/2024,"5,096.27", $500.00 , $500.00 ,0.0981,34.6975," $176,828.04 "
01/03/2024,"5,254.35", $500.00 , $500.00 ,0.0952,34.7927," $182,813.03 "
01/04/2024,"5,035.69", $500.00 , $500.00 ,0.0993,34.8920," $175,705.25 "
01/05/2024,"5,277.51", $500.00 , $500.00 ,0.0947,34.9867," $184,642.84 "
01/06/2024,"5,460.48", $500.00 , $500.00 ,0.0916,35.0783," $191,544.36 "
01/07/2024,"5,522.30", $500.00 , $500.00 ,0.0905,35.1688," $194,212.90 "
01/08/2024,"5,648.40", $500.00 , $500.00 ,0.0885,35.2574," $199,147.69 "
01/09/2024,"5,762.48", $500.00 , $500.00 ,0.0868,35.3441," $203,669.85 "
01/10/2024,"5,705.45", $500.00 , $500.00 ,0.0876,35.4318," $202,154.17 "
01/11/2024,"6,032.38", $500.00 , $500.00 ,0.0829,35.5147," $214,237.88 "
01/12/2024,"5,881.63", $500.00 , $500.00 ,0.0850,35.5997," $209,384.05 "
01/01/2025,"6,040.53", $500.00 , $500.00 ,0.0828,35.6824," $215,540.83 "
01/02/2025,"5,954.50", $500.00 , $500.00 ,0.0840,35.7664," $212,971.07 "
01/03/2025,"5,611.85", $500.00 , $500.00 ,0.0891,35.8555," $201,215.71 "
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.0898,35.9453," $200,181.46 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.0846,36.0299," $212,997.39 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.0806,36.1104," $224,063.51 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.0789,36.1893," $229,418.20 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.0774,36.2667," $234,292.40 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.0748,36.3415," $243,068.46 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.0731,36.4146," $249,082.92 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.0730,36.4876," $249,906.64 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.0730,36.5606," $250,275.65 "
01/01/2026,"6,940.01", $-   , $-   ,0.0000,36.5606," $253,731.00 "
