Date,Price,Aporte,Aporte Neto,Titulos Comprados,Tit Acumulados,Valor Neto
01/04/2025,"5,569.06", $500.00 , $500.00 ,0.089782,23.90," $133,121.95 "
01/05/2025,"5,911.69", $500.00 , $500.00 ,0.084578,23.99," $141,812.12 "
01/06/2025,"6,204.95", $500.00 , $500.00 ,0.080581,24.07," $149,346.97 "
01/07/2025,"6,339.39", $500.00 , $500.00 ,0.078872,24.15," $153,082.80 "
01/08/2025,"6,460.26", $500.00 , $500.00 ,0.077396,24.23," $156,501.56 "
01/09/2025,"6,688.46", $500.00 , $500.00 ,0.074756,24.30," $162,529.76 "
01/10/2025,"6,840.20", $500.00 , $500.00 ,0.073097,24.37," $166,717.05 "
01/11/2025,"6,849.09", $500.00 , $500.00 ,0.073002,24.45," $167,433.73 "
01/12/2025,"6,845.50", $500.00 , $500.00 ,0.073041,24.52," $167,845.96 "
01/01/2026,"6,940.01", $-   , $-   ,0.00,24.52," $170,163.27 "
